song_Id,gmt_create_total,action_type1,action_type2,action_type3,Ds
2df962e98eb8674c978264553137a424,2865603600,2,0,0,20150528
320f3651df5d39d9be1173d0a19dcf89,5731156800,3,1,0,20150528
33869f5fa4936eeec70529eb2a38c561,12895210800,6,3,0,20150528
3c72477f3d649b91994433dfe1bb1f88,2865556800,2,0,0,20150528
46de4e7d503d4bbd30e3fd718ad2f979,4298364000,3,0,0,20150528
48239d352b2bd6940a7611454b4b6d98,1432800000,1,0,0,20150528
4deb7b5387212d736e1069ad3137c171,1432803600,1,0,0,20150528
5c9c3896c081a372ae659b777b90f640,1432807200,1,0,0,20150528
60027f026ed0342fa93d44dfe78f05d1,1432803600,1,0,0,20150528
611f1f6b6836a218f0efcd2c4ab71704,2865549600,2,0,0,20150528
6e0065451961e363b196bdd34c2b82e1,5731196400,4,0,0,20150528
7bc543a6b27cd6ee9275d9e0d824cebc,1432746000,1,0,0,20150528
7c18ee584fb5d676bb545a4017b9740b,7163960400,5,0,0,20150528
8121de295473659c7de60e582ff8b253,34386944400,22,1,1,20150528
8455c9eea3ebaae2380f7e4face53126,1432800000,1,0,0,20150528
90541cdf352e91f2e6daf779caa5fd07,1432803600,1,0,0,20150528
a5b875640ec3c5232000f35b821ba02a,1432810800,1,0,0,20150528
ab38d342942d49942ba4aba9336db34c,1432807200,1,0,0,20150528
acd9fb3ddb55ec7114de394bab2be854,12895120800,6,3,0,20150528
c014aa92506e50f966c0f00bda49ff3e,1432796400,1,0,0,20150528
c902f041ba8b94725440dcc2a30e6632,1432800000,1,0,0,20150528
d3f3565c378946ec0b3e6ccc70f93500,1432796400,1,0,0,20150528
ebcc8befa582acc00abd43ace63e219f,1432742400,1,0,0,20150528
ebee0f9ac03bd3eb440bbe769ae494df,1432746000,1,0,0,20150528
ed9e77e5b11e262f68ed631d1596f3a0,4298349600,2,1,0,20150528
edcbea2662369133770ac11fa1c052dc,58743748800,39,2,0,20150528
f114aded48881db26ec33490f0518fc6,1432796400,1,0,0,20150528
f38951bac70849f428ce25ab541d9a6a,1432800000,1,0,0,20150528
f65e758d50b58771c0c0b157066f13a4,8596663200,6,0,0,20150528
1c69f5bd988268517a09cd629d2f45eb,1432861200,1,0,0,20150529
1ea4fe1c1e84206a90f18e98bdb1584c,1432857600,0,1,0,20150529
320f3651df5d39d9be1173d0a19dcf89,1432843200,1,0,0,20150529
33869f5fa4936eeec70529eb2a38c561,17194597200,9,3,0,20150529
35e30c9739a46145a98a53888664d439,1432875600,1,0,0,20150529
40abf9d7ef92106211cec94e03ec836f,1432843200,1,0,0,20150529
46de4e7d503d4bbd30e3fd718ad2f979,10030140000,5,2,0,20150529
48239d352b2bd6940a7611454b4b6d98,1432843200,1,0,0,20150529
4bda56b8af56ff1ed8b6d3be37fa53fa,2865733200,2,0,0,20150529
4deb7b5387212d736e1069ad3137c171,1432846800,1,0,0,20150529
59f6dcd8f7acf9031076d2d93a2d39d0,2865736800,2,0,0,20150529
5d1608876e4bf68334e4c50ee0d1ab3a,1432846800,1,0,0,20150529
60027f026ed0342fa93d44dfe78f05d1,1432843200,1,0,0,20150529
611f1f6b6836a218f0efcd2c4ab71704,1432843200,1,0,0,20150529
673e0f390d0677df45aac42f27cb2b83,1432839600,1,0,0,20150529
6e0065451961e363b196bdd34c2b82e1,8597336400,6,0,0,20150529
7471e17b749fec653dce159566f096f6,1432843200,1,0,0,20150529
7bc543a6b27cd6ee9275d9e0d824cebc,1432839600,1,0,0,20150529
7c18ee584fb5d676bb545a4017b9740b,1432868400,1,0,0,20150529
8121de295473659c7de60e582ff8b253,30090423600,20,1,0,20150529
8455c9eea3ebaae2380f7e4face53126,2865726000,2,0,0,20150529
90541cdf352e91f2e6daf779caa5fd07,1432846800,1,0,0,20150529
9556e3d9a35fb2a76c62d33fc19ef84f,2865708000,2,0,0,20150529
956b589d7419ee3f01f560ee20ec3964,1432843200,1,0,0,20150529
9c238986d7955ca7fca4c9cdd9800564,1432846800,1,0,0,20150529
a5b875640ec3c5232000f35b821ba02a,1432875600,1,0,0,20150529
a7078641bd3900929816449b9ffe0eec,1432846800,1,0,0,20150529
ab38d342942d49942ba4aba9336db34c,1432843200,1,0,0,20150529
acd9fb3ddb55ec7114de394bab2be854,5731477200,4,0,0,20150529
b4981b6c5ae9c842795568a2f21a69c4,1432846800,1,0,0,20150529
c57b21f442db4ff1520fc340d5557ca0,1432836000,1,0,0,20150529
e2b772c86660998c20c50b5e417b8712,2865729600,2,0,0,20150529
e379783b2b7209c9f73d8bcf1fd86282,1432843200,1,0,0,20150529
ebcc8befa582acc00abd43ace63e219f,1432846800,1,0,0,20150529
edcbea2662369133770ac11fa1c052dc,44419323600,30,1,0,20150529
f114aded48881db26ec33490f0518fc6,1432850400,1,0,0,20150529
f145b7f0422b0151e42ee104797d4be2,1432843200,1,0,0,20150529
f54ee426a4e33af1aa626cdd0065aad5,1432846800,1,0,0,20150529
f65e758d50b58771c0c0b157066f13a4,1432908000,1,0,0,20150529
0b814eb7674877d04d4cd1185dffdf42,2865974400,2,0,0,20150530
1c69f5bd988268517a09cd629d2f45eb,7164918000,5,0,0,20150530
1ea4fe1c1e84206a90f18e98bdb1584c,5731833600,3,1,0,20150530
320f3651df5d39d9be1173d0a19dcf89,2865981600,2,0,0,20150530
33869f5fa4936eeec70529eb2a38c561,18628624800,12,1,0,20150530
40abf9d7ef92106211cec94e03ec836f,4298893200,3,0,0,20150530
46de4e7d503d4bbd30e3fd718ad2f979,1432987200,1,0,0,20150530
48239d352b2bd6940a7611454b4b6d98,1432990800,1,0,0,20150530
4bda56b8af56ff1ed8b6d3be37fa53fa,2865974400,2,0,0,20150530
4cb66e3c5a9becbe2dd4c38d06b55f23,1432994400,1,0,0,20150530
4deb7b5387212d736e1069ad3137c171,2865981600,2,0,0,20150530
59f6dcd8f7acf9031076d2d93a2d39d0,2865974400,2,0,0,20150530
5d1608876e4bf68334e4c50ee0d1ab3a,2865981600,2,0,0,20150530
60027f026ed0342fa93d44dfe78f05d1,2865981600,2,0,0,20150530
611f1f6b6836a218f0efcd2c4ab71704,2865981600,2,0,0,20150530
673e0f390d0677df45aac42f27cb2b83,2865981600,2,0,0,20150530
6ba415ae11bb52a1bef278fd2251496a,4298896800,2,1,0,20150530
6e0065451961e363b196bdd34c2b82e1,4298889600,3,0,0,20150530
7471e17b749fec653dce159566f096f6,2865981600,2,0,0,20150530
7bc543a6b27cd6ee9275d9e0d824cebc,1432990800,1,0,0,20150530
7c18ee584fb5d676bb545a4017b9740b,2865970800,2,0,0,20150530
8121de295473659c7de60e582ff8b253,17195515200,11,1,0,20150530
8455c9eea3ebaae2380f7e4face53126,7164878400,5,0,0,20150530
90541cdf352e91f2e6daf779caa5fd07,2865913200,2,0,0,20150530
9556e3d9a35fb2a76c62d33fc19ef84f,4298900400,3,0,0,20150530
956b589d7419ee3f01f560ee20ec3964,4298904000,3,0,0,20150530
9c238986d7955ca7fca4c9cdd9800564,2865970800,2,0,0,20150530
a7078641bd3900929816449b9ffe0eec,2865978000,2,0,0,20150530
ab38d342942d49942ba4aba9336db34c,2865974400,2,0,0,20150530
acac9f66feb22704ebdd4df8f81e5fde,2865967200,2,0,0,20150530
acd9fb3ddb55ec7114de394bab2be854,11463750000,6,2,0,20150530
b4981b6c5ae9c842795568a2f21a69c4,2865970800,2,0,0,20150530
c014aa92506e50f966c0f00bda49ff3e,1432951200,1,0,0,20150530
c57b21f442db4ff1520fc340d5557ca0,2865988800,2,0,0,20150530
e2b772c86660998c20c50b5e417b8712,2865974400,2,0,0,20150530
e379783b2b7209c9f73d8bcf1fd86282,2865974400,2,0,0,20150530
ebcc8befa582acc00abd43ace63e219f,2865974400,2,0,0,20150530
ebee0f9ac03bd3eb440bbe769ae494df,4298839200,3,0,0,20150530
edcbea2662369133770ac11fa1c052dc,31525149600,21,1,0,20150530
f114aded48881db26ec33490f0518fc6,1432976400,1,0,0,20150530
f145b7f0422b0151e42ee104797d4be2,4298907600,3,0,0,20150530
f54ee426a4e33af1aa626cdd0065aad5,4298842800,3,0,0,20150530
f65e758d50b58771c0c0b157066f13a4,4298871600,3,0,0,20150530
0144bbb7bc2b769853fcfa790e28eb22,1433005200,1,0,0,20150531
0b814eb7674877d04d4cd1185dffdf42,4299102000,3,0,0,20150531
1c69f5bd988268517a09cd629d2f45eb,2866089600,2,0,0,20150531
1ea4fe1c1e84206a90f18e98bdb1584c,5732078400,4,0,0,20150531
320f3651df5d39d9be1173d0a19dcf89,1433008800,1,0,0,20150531
33869f5fa4936eeec70529eb2a38c561,11464437600,5,3,0,20150531
3c72477f3d649b91994433dfe1bb1f88,1433005200,1,0,0,20150531
40abf9d7ef92106211cec94e03ec836f,1433005200,1,0,0,20150531
46de4e7d503d4bbd30e3fd718ad2f979,1433034000,1,0,0,20150531
48239d352b2bd6940a7611454b4b6d98,2866010400,2,0,0,20150531
4bda56b8af56ff1ed8b6d3be37fa53fa,2866021200,2,0,0,20150531
4cb66e3c5a9becbe2dd4c38d06b55f23,1433005200,1,0,0,20150531
4deb7b5387212d736e1069ad3137c171,1433008800,1,0,0,20150531
59f6dcd8f7acf9031076d2d93a2d39d0,2866010400,2,0,0,20150531
5d1608876e4bf68334e4c50ee0d1ab3a,2866021200,2,0,0,20150531
60027f026ed0342fa93d44dfe78f05d1,2866057200,2,0,0,20150531
611f1f6b6836a218f0efcd2c4ab71704,1433008800,1,0,0,20150531
673e0f390d0677df45aac42f27cb2b83,1433008800,1,0,0,20150531
6ba415ae11bb52a1bef278fd2251496a,2866017600,2,0,0,20150531
6e0065451961e363b196bdd34c2b82e1,4299033600,3,0,0,20150531
7471e17b749fec653dce159566f096f6,1433008800,1,0,0,20150531
7bc543a6b27cd6ee9275d9e0d824cebc,2866014000,2,0,0,20150531
7c18ee584fb5d676bb545a4017b9740b,2866017600,2,0,0,20150531
8121de295473659c7de60e582ff8b253,22928562000,14,1,1,20150531
8455c9eea3ebaae2380f7e4face53126,4299087600,3,0,0,20150531
90541cdf352e91f2e6daf779caa5fd07,4299058800,3,0,0,20150531
9556e3d9a35fb2a76c62d33fc19ef84f,4299040800,3,0,0,20150531
956b589d7419ee3f01f560ee20ec3964,1433008800,1,0,0,20150531
9c238986d7955ca7fca4c9cdd9800564,2866014000,2,0,0,20150531
a4b487dafcce03438d88efa135fdd107,1433005200,1,0,0,20150531
a7078641bd3900929816449b9ffe0eec,1433005200,1,0,0,20150531
ab38d342942d49942ba4aba9336db34c,2866021200,2,0,0,20150531
acac9f66feb22704ebdd4df8f81e5fde,1433012400,1,0,0,20150531
acd9fb3ddb55ec7114de394bab2be854,8598164400,6,0,0,20150531
b4981b6c5ae9c842795568a2f21a69c4,2866014000,2,0,0,20150531
c57b21f442db4ff1520fc340d5557ca0,1433008800,1,0,0,20150531
e2b772c86660998c20c50b5e417b8712,4299066000,3,0,0,20150531
e379783b2b7209c9f73d8bcf1fd86282,2866017600,2,0,0,20150531
ebcc8befa582acc00abd43ace63e219f,1433005200,1,0,0,20150531
ebee0f9ac03bd3eb440bbe769ae494df,4299040800,3,0,0,20150531
edcbea2662369133770ac11fa1c052dc,21495646800,14,1,0,20150531
f145b7f0422b0151e42ee104797d4be2,1433008800,1,0,0,20150531
f241457901e83bd770836262bb15c6f4,7165278000,3,2,0,20150531
f38951bac70849f428ce25ab541d9a6a,2866161600,0,2,0,20150531
f54ee426a4e33af1aa626cdd0065aad5,4299062400,3,0,0,20150531
f65e758d50b58771c0c0b157066f13a4,12897547200,8,1,0,20150531
1ea4fe1c1e84206a90f18e98bdb1584c,1433095200,1,0,0,20150601
320f3651df5d39d9be1173d0a19dcf89,1433145600,1,0,0,20150601
33869f5fa4936eeec70529eb2a38c561,2866309200,1,1,0,20150601
46de4e7d503d4bbd30e3fd718ad2f979,7165785600,5,0,0,20150601
59f6dcd8f7acf9031076d2d93a2d39d0,2866309200,2,0,0,20150601
5d1608876e4bf68334e4c50ee0d1ab3a,2866309200,2,0,0,20150601
611f1f6b6836a218f0efcd2c4ab71704,1433163600,1,0,0,20150601
673e0f390d0677df45aac42f27cb2b83,1433163600,1,0,0,20150601
6ba415ae11bb52a1bef278fd2251496a,1433145600,1,0,0,20150601
7bc543a6b27cd6ee9275d9e0d824cebc,1433145600,1,0,0,20150601
7c18ee584fb5d676bb545a4017b9740b,4299469200,3,0,0,20150601
8121de295473659c7de60e582ff8b253,51593385600,34,2,0,20150601
acac9f66feb22704ebdd4df8f81e5fde,1433163600,1,0,0,20150601
acd9fb3ddb55ec7114de394bab2be854,22930056000,16,0,0,20150601
e2b772c86660998c20c50b5e417b8712,1433145600,1,0,0,20150601
ebee0f9ac03bd3eb440bbe769ae494df,1433163600,1,0,0,20150601
edcbea2662369133770ac11fa1c052dc,30096151200,21,0,0,20150601
f38951bac70849f428ce25ab541d9a6a,4299465600,3,0,0,20150601
f65e758d50b58771c0c0b157066f13a4,8598859200,6,0,0,20150601
007b9d900c65393163d1ef296918c03a,1433214000,1,0,0,20150602
0b814eb7674877d04d4cd1185dffdf42,1433221200,1,0,0,20150602
0e091d6da252c28a9f566ca34601e804,1433214000,1,0,0,20150602
1c69f5bd988268517a09cd629d2f45eb,1433206800,1,0,0,20150602
2b3fa5503b65aeaa95cfe7fffb3d0014,1433217600,1,0,0,20150602
2df962e98eb8674c978264553137a424,1433217600,1,0,0,20150602
33869f5fa4936eeec70529eb2a38c561,10032555600,7,0,0,20150602
3c72477f3d649b91994433dfe1bb1f88,1433214000,1,0,0,20150602
46de4e7d503d4bbd30e3fd718ad2f979,18631828800,13,0,0,20150602
48239d352b2bd6940a7611454b4b6d98,1433221200,1,0,0,20150602
5fede872edc8a951f6300b29d3e5743a,1433239200,1,0,0,20150602
601c5f278216dfbe72c0b34a14160bb4,1433239200,1,0,0,20150602
6e0065451961e363b196bdd34c2b82e1,1433214000,1,0,0,20150602
8121de295473659c7de60e582ff8b253,81693118800,54,3,0,20150602
8455c9eea3ebaae2380f7e4face53126,1433221200,1,0,0,20150602
8adc8c72b03fd5097a88ad3963b4dd0c,1433242800,1,0,0,20150602
9448276bf6cb7e3464d8ece6b5910dba,1433242800,1,0,0,20150602
9c238986d7955ca7fca4c9cdd9800564,1433242800,1,0,0,20150602
a2a77352d710ba94d38ec4e610a1268a,1433242800,1,0,0,20150602
a4ba7c56de72fd35631bed9943d75840,1433214000,1,0,0,20150602
ab38d342942d49942ba4aba9336db34c,2866482000,2,0,0,20150602
ac86f5ac50a73cb8a6663a620ceed387,1433206800,1,0,0,20150602
acd9fb3ddb55ec7114de394bab2be854,8599266000,4,2,0,20150602
acf5be5f46b9562dfea403564356e138,2866485600,2,0,0,20150602
b4981b6c5ae9c842795568a2f21a69c4,1433232000,1,0,0,20150602
c014aa92506e50f966c0f00bda49ff3e,2866460400,2,0,0,20150602
c902f041ba8b94725440dcc2a30e6632,1433221200,1,0,0,20150602
cf9fa4dd2889bdd35488de19641b0240,1433242800,1,0,0,20150602
d3f3565c378946ec0b3e6ccc70f93500,1433217600,1,0,0,20150602
e7d2e79f4747e942aed043b677360a81,1433242800,1,0,0,20150602
ed587bf201748d3eff38d3a0a8e70dfe,1433239200,1,0,0,20150602
edcbea2662369133770ac11fa1c052dc,11465766000,8,0,0,20150602
f114aded48881db26ec33490f0518fc6,2866456800,2,0,0,20150602
f38951bac70849f428ce25ab541d9a6a,1433206800,1,0,0,20150602
f65e758d50b58771c0c0b157066f13a4,7166124000,5,0,0,20150602
0b814eb7674877d04d4cd1185dffdf42,1433343600,0,1,0,20150603
1c69f5bd988268517a09cd629d2f45eb,1433307600,1,0,0,20150603
1ea4fe1c1e84206a90f18e98bdb1584c,4300005600,3,0,0,20150603
33869f5fa4936eeec70529eb2a38c561,7166548800,4,1,0,20150603
46de4e7d503d4bbd30e3fd718ad2f979,1433260800,1,0,0,20150603
48239d352b2bd6940a7611454b4b6d98,1433311200,1,0,0,20150603
60027f026ed0342fa93d44dfe78f05d1,1433311200,1,0,0,20150603
6ba415ae11bb52a1bef278fd2251496a,1433311200,1,0,0,20150603
7c18ee584fb5d676bb545a4017b9740b,2866568400,2,0,0,20150603
8121de295473659c7de60e582ff8b253,28666015200,18,2,0,20150603
acac9f66feb22704ebdd4df8f81e5fde,1433336400,1,0,0,20150603
acd9fb3ddb55ec7114de394bab2be854,5733270000,4,0,0,20150603
edcbea2662369133770ac11fa1c052dc,25799619600,17,0,1,20150603
f145b7f0422b0151e42ee104797d4be2,1433311200,1,0,0,20150603
f54ee426a4e33af1aa626cdd0065aad5,1433314800,1,0,0,20150603
0b814eb7674877d04d4cd1185dffdf42,1433401200,1,0,0,20150604
1ea4fe1c1e84206a90f18e98bdb1584c,2866716000,2,0,0,20150604
2695639da46b1df4619f93714ad06c51,7167103200,5,0,0,20150604
320f3651df5d39d9be1173d0a19dcf89,1433401200,1,0,0,20150604
33869f5fa4936eeec70529eb2a38c561,10033815600,7,0,0,20150604
3c72477f3d649b91994433dfe1bb1f88,1433397600,1,0,0,20150604
7bc543a6b27cd6ee9275d9e0d824cebc,1433422800,1,0,0,20150604
7c18ee584fb5d676bb545a4017b9740b,2866784400,2,0,0,20150604
8121de295473659c7de60e582ff8b253,30101270400,21,0,0,20150604
90541cdf352e91f2e6daf779caa5fd07,1433368800,1,0,0,20150604
acd9fb3ddb55ec7114de394bab2be854,14333860800,9,1,0,20150604
ed9e77e5b11e262f68ed631d1596f3a0,7167117600,5,0,0,20150604
edcbea2662369133770ac11fa1c052dc,32967975600,23,0,0,20150604
f65e758d50b58771c0c0b157066f13a4,8600306400,6,0,0,20150604
0b814eb7674877d04d4cd1185dffdf42,4300491600,3,0,0,20150605
1c69f5bd988268517a09cd629d2f45eb,1433516400,1,0,0,20150605
1ea4fe1c1e84206a90f18e98bdb1584c,4300448400,3,0,0,20150605
20abdc8d5346633bf5bd763b03f17922,2866946400,2,0,0,20150605
26fa06ffe8b969346efa86a0ea3aeac6,1433516400,1,0,0,20150605
33869f5fa4936eeec70529eb2a38c561,7167477600,5,0,0,20150605
46de4e7d503d4bbd30e3fd718ad2f979,1433505600,1,0,0,20150605
5c9c3896c081a372ae659b777b90f640,1433469600,1,0,0,20150605
6e0065451961e363b196bdd34c2b82e1,7167488400,5,0,0,20150605
733313a7d2969a1ed87000739f64f3ef,1433516400,1,0,0,20150605
7c18ee584fb5d676bb545a4017b9740b,4300470000,3,0,0,20150605
8121de295473659c7de60e582ff8b253,18635212800,11,2,0,20150605
8ded6ed4ef3a32762e6487be79167999,1433516400,1,0,0,20150605
956b589d7419ee3f01f560ee20ec3964,2867032800,2,0,0,20150605
a7078641bd3900929816449b9ffe0eec,1433516400,1,0,0,20150605
acd9fb3ddb55ec7114de394bab2be854,30103092000,20,1,0,20150605
b63dcb6917900e8748873dd1a816e60d,1433516400,1,0,0,20150605
e3134ed74183a020c535f564ccbba58e,1433484000,1,0,0,20150605
edcbea2662369133770ac11fa1c052dc,22935682800,13,2,1,20150605
f145b7f0422b0151e42ee104797d4be2,1433516400,1,0,0,20150605
f38951bac70849f428ce25ab541d9a6a,2866993200,2,0,0,20150605
f65e758d50b58771c0c0b157066f13a4,20068988400,14,0,0,20150605
0b814eb7674877d04d4cd1185dffdf42,5734292400,4,0,0,20150606
1c69f5bd988268517a09cd629d2f45eb,2867108400,2,0,0,20150606
1ea4fe1c1e84206a90f18e98bdb1584c,4300740000,2,1,0,20150606
26fa06ffe8b969346efa86a0ea3aeac6,1433520000,1,0,0,20150606
2df962e98eb8674c978264553137a424,1433588400,1,0,0,20150606
33869f5fa4936eeec70529eb2a38c561,11468448000,8,0,0,20150606
48239d352b2bd6940a7611454b4b6d98,2867166000,2,0,0,20150606
5d1608876e4bf68334e4c50ee0d1ab3a,1433588400,1,0,0,20150606
673e0f390d0677df45aac42f27cb2b83,1433570400,1,0,0,20150606
6e0065451961e363b196bdd34c2b82e1,1433570400,1,0,0,20150606
733313a7d2969a1ed87000739f64f3ef,2867040000,2,0,0,20150606
7c18ee584fb5d676bb545a4017b9740b,2867148000,2,0,0,20150606
8121de295473659c7de60e582ff8b253,40140154800,27,1,0,20150606
8455c9eea3ebaae2380f7e4face53126,2867108400,2,0,0,20150606
8ded6ed4ef3a32762e6487be79167999,2867040000,2,0,0,20150606
9556e3d9a35fb2a76c62d33fc19ef84f,2867144400,2,0,0,20150606
956b589d7419ee3f01f560ee20ec3964,1433520000,1,0,0,20150606
a5b875640ec3c5232000f35b821ba02a,1433570400,1,0,0,20150606
a7078641bd3900929816449b9ffe0eec,2867040000,2,0,0,20150606
acd9fb3ddb55ec7114de394bab2be854,14335718400,9,1,0,20150606
b63dcb6917900e8748873dd1a816e60d,2867040000,2,0,0,20150606
c014aa92506e50f966c0f00bda49ff3e,1433577600,1,0,0,20150606
c902f041ba8b94725440dcc2a30e6632,1433588400,1,0,0,20150606
e2b772c86660998c20c50b5e417b8712,1433595600,1,0,0,20150606
ebcc8befa582acc00abd43ace63e219f,1433588400,1,0,0,20150606
edcbea2662369133770ac11fa1c052dc,15769098000,10,1,0,20150606
f114aded48881db26ec33490f0518fc6,1433588400,1,0,0,20150606
f145b7f0422b0151e42ee104797d4be2,2867040000,2,0,0,20150606
f38951bac70849f428ce25ab541d9a6a,1433520000,1,0,0,20150606
f65e758d50b58771c0c0b157066f13a4,4300729200,3,0,0,20150606
0b814eb7674877d04d4cd1185dffdf42,4300930800,1,2,0,20150607
143426c639b9490318f306532ff8acfc,2867277600,0,2,0,20150607
1ea4fe1c1e84206a90f18e98bdb1584c,1433606400,1,0,0,20150607
320f3651df5d39d9be1173d0a19dcf89,4300934400,2,1,0,20150607
33869f5fa4936eeec70529eb2a38c561,11469261600,8,0,0,20150607
40abf9d7ef92106211cec94e03ec836f,1433617200,1,0,0,20150607
46de4e7d503d4bbd30e3fd718ad2f979,2867331600,2,0,0,20150607
48239d352b2bd6940a7611454b4b6d98,1433610000,1,0,0,20150607
4bda56b8af56ff1ed8b6d3be37fa53fa,1433613600,1,0,0,20150607
60027f026ed0342fa93d44dfe78f05d1,1433613600,1,0,0,20150607
7bc543a6b27cd6ee9275d9e0d824cebc,2867284800,2,0,0,20150607
7c18ee584fb5d676bb545a4017b9740b,1433671200,1,0,0,20150607
8121de295473659c7de60e582ff8b253,21504578400,13,1,1,20150607
8455c9eea3ebaae2380f7e4face53126,1433660400,1,0,0,20150607
90541cdf352e91f2e6daf779caa5fd07,1433617200,1,0,0,20150607
acac9f66feb22704ebdd4df8f81e5fde,1433617200,1,0,0,20150607
acd9fb3ddb55ec7114de394bab2be854,12902850000,9,0,0,20150607
edcbea2662369133770ac11fa1c052dc,24372216000,12,4,1,20150607
f145b7f0422b0151e42ee104797d4be2,1433617200,1,0,0,20150607
f38951bac70849f428ce25ab541d9a6a,2867320800,2,0,0,20150607
f65e758d50b58771c0c0b157066f13a4,4300970400,3,0,0,20150607
0b814eb7674877d04d4cd1185dffdf42,4301186400,1,2,0,20150608
1ea4fe1c1e84206a90f18e98bdb1584c,7168726800,4,1,0,20150608
320f3651df5d39d9be1173d0a19dcf89,2867443200,0,2,0,20150608
33869f5fa4936eeec70529eb2a38c561,14337489600,6,4,0,20150608
46de4e7d503d4bbd30e3fd718ad2f979,1433692800,1,0,0,20150608
673e0f390d0677df45aac42f27cb2b83,1433692800,1,0,0,20150608
6e0065451961e363b196bdd34c2b82e1,1433721600,1,0,0,20150608
8121de295473659c7de60e582ff8b253,31542030000,21,1,0,20150608
8455c9eea3ebaae2380f7e4face53126,1433775600,1,0,0,20150608
acd9fb3ddb55ec7114de394bab2be854,10036047600,6,1,0,20150608
c014aa92506e50f966c0f00bda49ff3e,1433772000,1,0,0,20150608
edcbea2662369133770ac11fa1c052dc,18638661600,12,1,0,20150608
0b814eb7674877d04d4cd1185dffdf42,2867655600,1,1,0,20150609
1ea4fe1c1e84206a90f18e98bdb1584c,1433840400,1,0,0,20150609
320f3651df5d39d9be1173d0a19dcf89,4301506800,2,1,0,20150609
33869f5fa4936eeec70529eb2a38c561,5735278800,3,1,0,20150609
3c72477f3d649b91994433dfe1bb1f88,1433847600,1,0,0,20150609
46de4e7d503d4bbd30e3fd718ad2f979,17205717600,12,0,0,20150609
59f6dcd8f7acf9031076d2d93a2d39d0,1433840400,1,0,0,20150609
8121de295473659c7de60e582ff8b253,17205980400,12,0,0,20150609
a7078641bd3900929816449b9ffe0eec,1433844000,1,0,0,20150609
acd9fb3ddb55ec7114de394bab2be854,12904408800,9,0,0,20150609
ebee0f9ac03bd3eb440bbe769ae494df,1433786400,1,0,0,20150609
edcbea2662369133770ac11fa1c052dc,28676588400,17,2,1,20150609
f65e758d50b58771c0c0b157066f13a4,2867702400,2,0,0,20150609
0b814eb7674877d04d4cd1185dffdf42,7169558400,5,0,0,20150610
1ea4fe1c1e84206a90f18e98bdb1584c,2867853600,2,0,0,20150610
320f3651df5d39d9be1173d0a19dcf89,8603442000,5,1,0,20150610
33869f5fa4936eeec70529eb2a38c561,4301704800,1,2,0,20150610
46de4e7d503d4bbd30e3fd718ad2f979,1433872800,1,0,0,20150610
673e0f390d0677df45aac42f27cb2b83,1433919600,1,0,0,20150610
6ba415ae11bb52a1bef278fd2251496a,1433883600,1,0,0,20150610
6e0065451961e363b196bdd34c2b82e1,5735757600,4,0,0,20150610
7bc543a6b27cd6ee9275d9e0d824cebc,1433919600,1,0,0,20150610
8121de295473659c7de60e582ff8b253,25810556400,16,2,0,20150610
acd9fb3ddb55ec7114de394bab2be854,11471328000,6,2,0,20150610
edcbea2662369133770ac11fa1c052dc,24376550400,14,3,0,20150610
f38951bac70849f428ce25ab541d9a6a,1433894400,1,0,0,20150610
f65e758d50b58771c0c0b157066f13a4,8603614800,4,1,1,20150610
007b9d900c65393163d1ef296918c03a,2868033600,2,0,0,20150611
0b814eb7674877d04d4cd1185dffdf42,7170008400,4,1,0,20150611
1c69f5bd988268517a09cd629d2f45eb,1434020400,1,0,0,20150611
1ea4fe1c1e84206a90f18e98bdb1584c,1434034800,1,0,0,20150611
320f3651df5d39d9be1173d0a19dcf89,2868055200,1,0,1,20150611
33869f5fa4936eeec70529eb2a38c561,15774066000,8,3,0,20150611
3c72477f3d649b91994433dfe1bb1f88,1434020400,1,0,0,20150611
46de4e7d503d4bbd30e3fd718ad2f979,5735880000,2,2,0,20150611
59f6dcd8f7acf9031076d2d93a2d39d0,1433955600,1,0,0,20150611
5d1608876e4bf68334e4c50ee0d1ab3a,1433955600,1,0,0,20150611
601c5f278216dfbe72c0b34a14160bb4,1434006000,1,0,0,20150611
611f1f6b6836a218f0efcd2c4ab71704,1433955600,1,0,0,20150611
6ba415ae11bb52a1bef278fd2251496a,2868040800,2,0,0,20150611
6e0065451961e363b196bdd34c2b82e1,5736020400,3,1,0,20150611
7471e17b749fec653dce159566f096f6,4301989200,3,0,0,20150611
7c18ee584fb5d676bb545a4017b9740b,4302061200,2,1,0,20150611
8121de295473659c7de60e582ff8b253,14340009600,9,1,0,20150611
956b589d7419ee3f01f560ee20ec3964,1433955600,1,0,0,20150611
ab38d342942d49942ba4aba9336db34c,1433959200,1,0,0,20150611
acd9fb3ddb55ec7114de394bab2be854,8604111600,4,2,0,20150611
c014aa92506e50f966c0f00bda49ff3e,1433977200,1,0,0,20150611
e379783b2b7209c9f73d8bcf1fd86282,1434020400,1,0,0,20150611
edcbea2662369133770ac11fa1c052dc,31547815200,21,1,0,20150611
f114aded48881db26ec33490f0518fc6,2868040800,2,0,0,20150611
f54ee426a4e33af1aa626cdd0065aad5,4302007200,3,0,0,20150611
f65e758d50b58771c0c0b157066f13a4,4302014400,3,0,0,20150611
0b814eb7674877d04d4cd1185dffdf42,5736312000,4,0,0,20150612
1ea4fe1c1e84206a90f18e98bdb1584c,2868156000,2,0,0,20150612
